2024-10-15 22:51:05 [main] INFO  cme.grad.code.test.PrimeChecker - Starting PrimeChecker program
2024-10-15 22:51:18 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid username: Username cannot contain spaces.
2024-10-15 22:51:22 [main] INFO  cme.grad.code.test.PrimeChecker - Valid username: $£%@
2024-10-15 22:51:22 [main] INFO  cme.grad.code.test.PrimeChecker - Username: $£%@
2024-10-15 22:51:37 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid numeric value: Input must contain only digits or 'exit' to end program
2024-10-15 22:51:41 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid numeric value: Input must contain only digits or 'exit' to end program
2024-10-15 22:51:47 [main] INFO  cme.grad.code.test.PrimeChecker - Valid numeric value: 233423
2024-10-15 22:51:47 [main] INFO  cme.grad.code.test.PrimeChecker - Numeric Value: 233423
2024-10-15 22:51:47 [main] INFO  cme.grad.code.test.PrimeChecker - Finding prime numbers in 233423
2024-10-15 22:51:47 [main] INFO  cme.grad.code.test.PrimeChecker - Adding 233423 to prime cache
2024-10-15 22:51:47 [main] INFO  cme.grad.code.test.PrimeChecker - Found 5 prime numbers
2024-10-15 22:51:47 [main] INFO  cme.grad.code.test.PrimeChecker - Prime number: 2
2024-10-15 22:51:47 [main] INFO  cme.grad.code.test.PrimeChecker - Prime number: 3
2024-10-15 22:51:47 [main] INFO  cme.grad.code.test.PrimeChecker - Prime number: 23
2024-10-15 22:51:47 [main] INFO  cme.grad.code.test.PrimeChecker - Prime number: 233
2024-10-15 22:51:47 [main] INFO  cme.grad.code.test.PrimeChecker - Prime number: 233423
2024-10-15 22:51:49 [main] INFO  cme.grad.code.test.PrimeChecker - Finished PrimeChecker program
2024-10-16 10:14:23 [main] INFO  cme.grad.code.test.PrimeChecker - Starting PrimeChecker program
2024-10-16 10:14:28 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid username: Username cannot be empty.
2024-10-16 10:14:31 [main] INFO  cme.grad.code.test.PrimeChecker - Valid username: 123
2024-10-16 10:14:31 [main] INFO  cme.grad.code.test.PrimeChecker - Username: 123
2024-10-16 10:14:53 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid numeric value: Input cannot be empty.
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "35463774577457754341342976969546562345523453546867"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "354637745774577543413429769695465623455234535468678"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "3546377457745775434134297696954656234552345354686787"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "35463774577457754341342976969546562345523453546867878"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "354637745774577543413429769695465623455234535468678782"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "3546377457745775434134297696954656234552345354686787829"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "35463774577457754341342976969546562345523453546867878294"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "354637745774577543413429769695465623455234535468678782943"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "3546377457745775434134297696954656234552345354686787829439"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "35463774577457754341342976969546562345523453546867878294398"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "354637745774577543413429769695465623455234535468678782943987"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "3546377457745775434134297696954656234552345354686787829439874"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "35463774577457754341342976969546562345523453546867878294398749"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "354637745774577543413429769695465623455234535468678782943987498"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "3546377457745775434134297696954656234552345354686787829439874985"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "35463774577457754341342976969546562345523453546867878294398749859"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "354637745774577543413429769695465623455234535468678782943987498598"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "3546377457745775434134297696954656234552345354686787829439874985984"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "35463774577457754341342976969546562345523453546867878294398749859843"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "354637745774577543413429769695465623455234535468678782943987498598432"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "3546377457745775434134297696954656234552345354686787829439874985984329"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "35463774577457754341342976969546562345523453546867878294398749859843295"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "354637745774577543413429769695465623455234535468678782943987498598432957"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "3546377457745775434134297696954656234552345354686787829439874985984329578"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "35463774577457754341342976969546562345523453546867878294398749859843295781"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "354637745774577543413429769695465623455234535468678782943987498598432957814"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "3546377457745775434134297696954656234552345354686787829439874985984329578143"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "35463774577457754341342976969546562345523453546867878294398749859843295781432"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "354637745774577543413429769695465623455234535468678782943987498598432957814325"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "3546377457745775434134297696954656234552345354686787829439874985984329578143254"
2024-10-16 10:15:27 [main] ERROR cme.grad.code.test.PrimeChecker - Invalid number format: For input string: "35463774577457754341342976969546562345523453546867878294398749859843295781432541"
